lat,lon,altitude_m,inside_receiver_hull,condition,linear_hrmse_0_25us_m,remote_branch_separation_us,mc_p50_0_1us_m,mc_p95_0_1us_m,mc_p50_0_25us_m,mc_p95_0_25us_m,mc_p50_0_5us_m,mc_p95_0_5us_m,mc_p50_1_0us_m,mc_p95_1_0us_m,class
17.7,106.9,10000,False,22.26081040290677,1866.5345480589651,4.831013133652686,488.623907466593,1448.4097381230645,1221.5597686664823,3621.024345307661,2443.1195373329647,7242.048690615322,4886.239074665929,14484.097381230644,POOR
17.7,107.0,10000,False,25.38227707926331,2111.240264292794,5.206629676561002,553.7694939679368,1639.9701635656106,1384.423734919842,4099.925408914027,2768.847469839684,8199.850817828054,5537.694939679368,16399.701635656107,POOR
17.7,107.1,10000,False,29.721239979773046,2459.7586236419857,7.039787936988831,640.1256960317471,1912.3164633079605,1600.314240079368,4780.791158269902,3200.628480158736,9561.582316539803,6401.256960317472,19123.164633079607,POOR
17.7,107.2,10000,False,36.107601838711524,2981.2477904927823,7.959745517150519,784.6159705251971,2319.2245132461467,1961.539926312993,5798.061283115367,3923.079852625986,11596.122566230733,7846.159705251972,23192.245132461467,VERY POOR
17.7,107.3,10000,False,46.34533938468301,3826.5317828514,4.762353747167221,1013.4864639340099,2979.017971807326,2533.7161598350244,7447.544929518317,5067.432319670049,14895.089859036634,10134.864639340098,29790.17971807327,VERY POOR
17.7,107.4,10000,False,65.23448463382171,5397.474496046362,3.943673958752487,1423.488318466978,4207.817524465529,3558.720796167445,10519.543811163823,7117.44159233489,21039.087622327646,14234.88318466978,42078.17524465529,VERY POOR
17.7,107.5,10000,False,111.20464930196907,9237.774320827008,6.156327294833721,2421.6595454099124,7195.578716927595,6054.148863524781,17988.946792318988,12108.297727049561,35977.893584637975,24216.595454099122,71955.78716927595,VERY POOR
17.7,107.6,10000,False,382.8177398880365,31981.487428095137,3.0749311898911653,8516.111632926002,24874.62894594024,21290.279082315006,62186.572364850595,42580.55816463001,124373.14472970119,85161.11632926002,248746.28945940238,VERY POOR
17.7,107.7,10000,False,264.8405486254829,22284.76202031764,3.717924615653761,6064.265404207232,17646.014359766472,15160.663510518081,44115.03589941618,30321.327021036162,88230.07179883236,60642.654042072325,176460.14359766472,VERY POOR
17.7,107.8,10000,False,98.92718622250318,8395.410984170172,1.186124593943076,2300.801415216594,6658.552064277423,5752.003538041485,16646.38016069356,11504.00707608297,33292.76032138712,23008.01415216594,66585.52064277424,VERY POOR
17.7,107.9,10000,False,61.17317508354741,5242.197632996179,1.6664602757311648,1441.9642068008322,4158.20610765239,3604.9105170020803,10395.515269130974,7209.8210340041605,20791.030538261948,14419.642068008321,41582.061076523896,VERY POOR
17.7,108.0,10000,False,44.55414641072848,3859.5134567551963,2.554055936837919,1051.1706155886832,3064.719046065561,2627.926538971708,7661.797615163902,5255.853077943416,15323.595230327805,10511.706155886832,30647.19046065561,VERY POOR
17.7,108.1,10000,False,35.264191854696044,3090.8916641673677,1.0444674456378498,833.7067433835175,2453.2808700872274,2084.266858458794,6133.202175218069,4168.533716917588,12266.404350436138,8337.067433835176,24532.808700872276,VERY POOR
17.7,108.2,10000,False,29.372731495664233,2607.140750711755,0.887201591002466,712.5268813528089,2066.7570678708735,1781.3172033820222,5166.892669677183,3562.6344067640443,10333.785339354366,7125.268813528089,20667.570678708733,VERY POOR
17.7,108.3,10000,False,25.334231275066312,2278.864273863142,6.299593415055389,628.2795347283671,1802.704473097996,1570.6988368209181,4506.76118274499,3141.3976736418363,9013.52236548998,6282.7953472836725,18027.04473097996,POOR
17.7,108.4,10000,False,22.4174309095931,2044.8740268276786,6.365146184120108,570.9057674588435,1614.206063520142,1427.2644186471084,4035.5151588003546,2854.528837294217,8071.030317600709,5709.057674588434,16142.060635201418,POOR
17.7,108.5,10000,False,20.231478465510342,1872.4939233851933,2.8549385994273333,518.9827266139438,1476.2994287372921,1297.4568165348596,3690.74857184323,2594.9136330697193,7381.49714368646,5189.8272661394385,14762.99428737292,POOR
17.7,108.6,10000,False,18.548480092561622,1742.6952206721216,4.701377736050109,485.1659206564957,1372.9847281207933,1212.9148016412394,3432.4618203019827,2425.8296032824787,6864.923640603965,4851.6592065649575,13729.84728120793,POOR
17.7,108.7,10000,False,17.226570793808193,1643.6525123969336,4.208360614630735,458.5985656336987,1299.0851557527492,1146.4964140842467,3247.7128893818726,2292.9928281684934,6495.425778763745,4585.985656336987,12990.85155752749,POOR
17.7,108.8,10000,False,16.172804796937907,1567.6353928534797,3.979307681498124,439.2062981961657,1249.2779295907849,1098.0157454904142,3123.1948239769627,2196.0314909808285,6246.389647953925,4392.062981961657,12492.77929590785,POOR
17.7,108.9,10000,False,15.323729298834966,1509.3814038801681,4.33563107441811,428.15527778930397,1209.211744223424,1070.3881944732598,3023.02936055856,2140.7763889465195,6046.05872111712,4281.552777893039,12092.11744223424,POOR
17.7,109.0,10000,False,14.63453438106939,1465.1873510696748,4.708303741585676,413.5665229513522,1173.9679298360402,1033.9163073783807,2934.9198245901,2067.8326147567614,5869.8396491802,4135.665229513523,11739.6792983604,POOR
17.8,104.5,10000,False,59.93897107060301,24135.445633884232,0.6640013366742424,6978.845154041459,17825.397470385302,17447.11288510365,44563.493675963255,34894.2257702073,89126.98735192651,69788.4515404146,178253.97470385302,VERY POOR
17.8,104.6,10000,False,46.7393007299833,19678.740765455674,0.46915199313531386,5633.352111270952,14782.9905657111,14083.380278177381,36957.47641427775,28166.760556354762,73914.9528285555,56333.521112709524,147829.905657111,VERY POOR
17.8,104.7,10000,False,45.71038062522682,19828.625763815784,0.3302196480453282,5296.629712645695,14602.37161533135,13241.574281614237,36505.92903832838,26483.148563228475,73011.85807665676,52966.29712645695,146023.71615331352,VERY POOR
17.8,104.8,10000,False,66.0234787608783,28673.09073802396,0.19148415549320955,7350.05953936502,20374.89345102394,18375.148848412544,50937.23362755985,36750.29769682509,101874.4672551197,73500.59539365018,203748.9345102394,VERY POOR
17.8,104.9,10000,False,99.21140289457466,41373.94109133191,0.35275638193505954,10663.169207977857,32203.78800408708,26657.923019944647,80509.4700102177,53315.84603988929,161018.9400204354,106631.69207977859,322037.8800408708,VERY POOR
17.8,105.0,10000,False,34.11935837860714,13051.033181154045,0.8268109533551226,3342.880219013297,9156.587191242883,8357.20054753324,22891.467978107205,16714.40109506648,45782.93595621441,33428.80219013296,91565.87191242882,VERY POOR
17.8,105.1,10000,False,19.501700832383605,6586.811907378914,1.6465757931302154,1783.4520744996762,4741.0144327584885,4458.630186249191,11852.536081896222,8917.260372498382,23705.072163792443,17834.520744996764,47410.14432758489,VERY POOR
17.8,105.2,10000,False,14.554917455342494,4240.328405665045,1.9513630922816567,1178.6885598149297,3102.8498801314063,2946.7213995373254,7757.124700328516,5893.442799074651,15514.249400657032,11786.885598149302,31028.498801314065,VERY POOR
17.8,105.3,10000,False,12.441002858604365,3098.1450748896455,2.1257536025786594,857.4550040693854,2232.5726878191113,2143.637510173464,5581.431719547778,4287.275020346928,11162.863439095556,8574.550040693855,22325.72687819111,VERY POOR
17.8,105.4,10000,False,11.458480945898831,2442.964157153114,3.4092795564647163,657.5777820934309,1763.0387759712414,1643.9444552335767,4407.596939928104,3287.8889104671534,8815.193879856208,6575.777820934307,17630.387759712416,POOR
17.8,105.5,10000,False,11.015332691950865,2027.3651283440015,5.067884758320201,550.0248573193848,1493.913739623306,1375.0621432984622,3734.784349058265,2750.1242865969243,7469.56869811653,5500.248573193849,14939.13739623306,POOR
17.8,105.6,10000,False,10.863452206068917,1747.020040413868,4.1351640136837355,482.47936109501654,1286.6627477637826,1206.1984027375415,3216.6568694094567,2412.396805475083,6433.313738818913,4824.793610950166,12866.627477637827,POOR
17.8,105.7,10000,False,10.887114862407604,1551.3349969860226,3.937913728644744,405.1743245562178,1133.490131545734,1012.9358113905444,2833.725328864335,2025.8716227810887,5667.45065772867,4051.7432455621774,11334.90131545734,POOR
17.8,105.8,10000,False,11.029615769528487,1413.0272197327583,5.3486537719805325,368.3614261037379,1041.6075421230728,920.9035652593448,2604.018855307682,1841.8071305186895,5208.037710615364,3683.614261037379,10416.075421230727,POOR
17.8,105.9,10000,False,11.263746156992163,1316.1418149279255,8.047151899791071,340.57521768245283,976.2108039205302,851.438044206132,2440.527009801326,1702.876088412264,4881.054019602652,3405.752176824528,9762.108039205305,POOR
17.8,106.0,10000,False,11.578692623523835,1250.8090353420112,7.882550889735512,326.6862590392647,940.9889631705839,816.7156475981617,2352.4724079264597,1633.4312951963234,4704.944815852919,3266.862590392647,9409.889631705839,POOR
17.8,106.1,10000,False,11.973937254922106,1210.76206906347,5.943712088656977,314.92834933853106,919.1478712142988,787.3208733463277,2297.869678035747,1574.6417466926555,4595.739356071494,3149.283493385311,9191.478712142987,POOR
17.8,106.2,10000,False,12.456533974535468,1192.092544289982,4.888513460081959,315.2197211117883,911.2508030504541,788.0493027794707,2278.1270076261358,1576.0986055589415,4556.2540152522715,3152.197211117883,9112.508030504543,POOR
17.8,106.3,10000,False,13.040289480711992,1192.6121160015157,5.665576712743398,313.6839229009969,914.9791266024704,784.2098072524923,2287.447816506176,1568.4196145049846,4574.895633012352,3136.839229009969,9149.791266024704,POOR
17.8,106.4,10000,False,13.746301969005419,1211.549025794582,7.880687118190931,316.7549829882942,932.3282339614993,791.8874574707354,2330.8205849037486,1583.7749149414708,4661.641169807497,3167.5498298829416,9323.282339614994,POOR
17.8,106.5,10000,False,14.604814953370019,1249.4715041876793,10.684745170852578,326.8782904800392,963.5858346903003,817.1957262000979,2408.964586725751,1634.3914524001957,4817.929173451502,3268.7829048003914,9635.858346903004,POOR
17.8,106.6,10000,False,15.658765834836531,1308.418461164119,9.437966928800781,342.74571192521773,1010.7929512194697,856.8642798130443,2526.9823780486745,1713.7285596260886,5053.964756097349,3427.457119252177,10107.929512194698,POOR
17.8,106.7,10000,False,16.969982252643863,1392.289020790578,7.750910989613584,363.28115203250826,1077.2032365429454,908.2028800812707,2693.008091357364,1816.4057601625414,5386.016182714728,3632.8115203250827,10772.032365429455,POOR
17.8,106.8,10000,False,18.63003077830616,1507.639039877982,5.272079077505503,393.7208368165251,1167.9919634924756,984.3020920413128,2919.9799087311894,1968.6041840826256,5839.959817462379,3937.208368165251,11679.919634924758,POOR
17.8,106.9,10000,False,20.779968682419046,1665.2202147517198,3.5193408011473912,435.5305451719777,1291.58027468406,1088.826362929944,3228.95068671015,2177.652725859888,6457.9013734203,4355.305451719776,12915.8027468406,POOR
17.8,107.0,10000,False,23.6485841726081,1883.0324148159802,3.6067536416458665,493.44783981880965,1462.0139584100239,1233.6195995470243,3655.0348960250594,2467.2391990940487,7310.069792050119,4934.478398188097,14620.139584100238,POOR
17.8,107.1,10000,False,27.632828032619145,2192.8051768186506,5.32287773759584,570.6074439988927,1704.0007320902505,1426.5186099972311,4260.001830225627,2853.0372199944622,8520.003660451253,5706.0744399889245,17040.007320902507,POOR
17.8,107.2,10000,False,33.48680414979139,2655.2814374773766,6.6412804207706175,698.6247356005056,2064.7679815909114,1746.5618390012642,5161.919953977279,3493.1236780025283,10323.839907954558,6986.247356005057,20647.679815909116,VERY POOR
17.8,107.3,10000,False,42.83971321381511,3402.1542406280137,5.05953469897038,899.8752452861283,2647.4022969974912,2249.688113215321,6618.505742493728,4499.376226430642,13237.011484987455,8998.752452861285,26474.02296997491,VERY POOR
17.8,107.4,10000,False,59.983521082134246,4780.86158217055,6.443693804876514,1262.3320906217677,3725.7284659147517,3155.83022655442,9314.321164786881,6311.66045310884,18628.642329573762,12623.32090621768,37257.284659147525,VERY POOR
17.8,107.5,10000,False,101.06976087736813,8099.558856966473,5.135790097282427,2123.9762698308778,6308.947728800402,5309.940674577194,15772.369322001005,10619.881349154388,31544.73864400201,21239.762698308776,63089.47728800402,VERY POOR
17.8,107.6,10000,False,326.4465192157195,26347.05577459388,4.3603793759973675,6972.65054816697,20442.779873813983,17431.626370417423,51106.94968453496,34863.25274083485,102213.89936906991,69726.5054816697,204427.79873813983,VERY POOR
17.8,107.7,10000,False,264.6855309640446,21546.085351867907,1.6329414848650636,5863.274294379764,17060.240404699158,14658.185735949406,42650.601011747895,29316.371471898812,85301.20202349579,58632.742943797624,170602.40404699158,VERY POOR
17.8,107.8,10000,False,94.69580875867113,7784.968365419528,1.1153435411338437,2130.8682804356476,6171.450505951659,5327.170701089119,15428.626264879149,10654.341402178237,30857.252529758298,21308.682804356475,61714.505059516596,VERY POOR
17.8,107.9,10000,False,58.01464751687024,4822.353460695293,2.643695239293647,1323.805598015142,3823.558717678057,3309.513995037855,9558.896794195141,6619.02799007571,19117.793588390283,13238.05598015142,38235.587176780566,VERY POOR
17.8,108.0,10000,False,42.09714203979973,3541.7608479025043,2.1409531403553914,963.6153439237198,2811.0911058103984,2409.0383598092994,7027.727764525997,4818.076719618599,14055.455529051995,9636.153439237198,28110.91105810399,VERY POOR
17.8,108.1,10000,False,33.264029293285226,2835.1995493654686,3.581200177736442,765.8762899316057,2247.805531190311,1914.6907248290145,5619.513827975777,3829.381449658029,11239.027655951553,7658.762899316058,22478.055311903106,VERY POOR
17.8,108.2,10000,False,27.689422873985198,2392.834875454682,5.152350729168066,653.6889155854406,1894.4174759492303,1634.2222889636012,4736.043689873076,3268.4445779272023,9472.087379746152,6536.889155854405,18944.174759492304,POOR
17.8,108.3,10000,False,23.8827474927913,2093.9959603126463,6.541683892388308,579.8092175104715,1654.1764890168995,1449.523043776179,4135.441222542249,2899.046087552358,8270.882445084499,5798.092175104716,16541.764890168997,POOR
17.8,108.4,10000,False,21.142788907305402,1881.948498411007,2.2074308178698843,524.6795542061811,1483.3937589896996,1311.6988855154525,3708.4843974742494,2623.397771030905,7416.968794948499,5246.79554206181,14833.937589896997,POOR
17.8,108.5,10000,False,19.096233785462445,1726.5153851912266,4.77583133778741,477.4733240518673,1360.3488709093021,1193.6833101296684,3400.872177273255,2387.3666202593367,6801.74435454651,4774.7332405186735,13603.48870909302,POOR
17.8,108.6,10000,False,17.52604201627257,1610.17479385162,4.281100908207848,448.71683943609344,1267.0225308185138,1121.7920985902333,3167.5563270462844,2243.5841971804666,6335.112654092569,4487.168394360933,12670.225308185138,POOR
17.8,108.7,10000,False,16.2974007270131,1522.0626220527083,4.0859152113391035,425.60384578142725,1206.0190110294727,1064.0096144535682,3015.0475275736817,2128.0192289071365,6030.095055147363,4256.038457814273,12060.190110294727,POOR
17.8,108.8,10000,False,15.3221348835211,1455.0899603272405,4.168571756201185,408.2516730784714,1162.8024581509462,1020.6291826961788,2907.0061453773656,2041.2583653923575,5814.012290754731,4082.516730784715,11628.024581509462,POOR
17.8,108.9,10000,False,14.540129627469113,1404.4384873993,4.968997074437622,398.5298323794713,1125.1173751409099,996.3245809486782,2812.7934378522746,1992.6491618973564,5625.586875704549,3985.298323794713,11251.173751409098,POOR
17.8,109.0,10000,False,13.908977856852822,1366.7220722782479,5.025247066446745,386.0879663387952,1094.8824235809727,965.219915846988,2737.2060589524317,1930.439831693976,5474.412117904863,3860.879663387952,10948.824235809727,POOR
17.9,104.5,10000,False,108.10782784646486,39394.0724440763,1.1417876395488638,10518.462471380648,28865.816955228533,26296.156178451623,72164.54238807134,52592.31235690325,144329.08477614267,105184.6247138065,288658.16955228534,VERY POOR
17.9,104.6,10000,False,67.94959636939879,26171.162197746202,0.7519375966397555,7205.211146386753,19114.80147696582,18013.02786596688,47787.00369241454,36026.05573193376,95574.00738482908,72052.11146386752,191148.01476965816,VERY POOR
17.9,104.7,10000,False,49.80881170463555,20189.09454304576,0.4394434745963346,5841.762875988054,15057.052133529703,14604.40718997013,37642.63033382426,29208.81437994026,75285.26066764852,58417.62875988052,150570.52133529703,VERY POOR
17.9,104.8,10000,False,48.725059477768724,20428.48727269761,0.3364911811044706,5562.619498316398,15103.396202534172,13906.548745790995,37758.49050633543,27813.09749158199,75516.98101267086,55626.19498316398,151033.96202534172,VERY POOR
17.9,104.9,10000,False,80.32275773184334,33602.48230455436,0.15971549764153647,9160.66774409209,25026.56534253161,22901.669360230226,62566.41335632902,45803.33872046045,125132.82671265805,91606.6774409209,250265.6534253161,VERY POOR
17.9,105.0,10000,False,63.24323380587022,25048.122719985648,0.39728277699328857,6606.946719130943,18675.116580408827,16517.36679782735,46687.791451022065,33034.7335956547,93375.58290204413,66069.4671913094,186751.16580408826,VERY POOR
17.9,105.1,10000,False,24.629146064846957,8743.144326918016,1.0464070572288195,2229.3364629662974,5932.780825546914,5573.341157415742,14831.952063867282,11146.682314831483,29663.904127734564,22293.364629662967,59327.80825546913,VERY POOR
17.9,105.2,10000,False,15.682678948926553,4791.924612961954,1.9382528871890694,1268.3781462195193,3449.090766905252,3170.9453655487982,8622.72691726313,6341.8907310975965,17245.45383452626,12683.781462195193,34490.90766905252,VERY POOR
